name,item_code,price_list,price_list_rate,uom,currency,selling,buying,note,reference
,ASM-FORD-VEHICLES-T6-HEAD-LAMP-SWITCHES,Standard Selling,500000.00,PCS,UGX,1,0,Source VAT: 90000.00; source inclusive: 590000.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-NUMBER-PLATE-LAMPS,Standard Selling,11000.00,PCS,UGX,1,0,Source VAT: 1980.00; source inclusive: 12980.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HEATER-BLOWER-MOTORS,Standard Selling,993290.00,PCS,UGX,1,0,Source VAT: 178792.00; source inclusive: 1172083.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HEATER-CONTROL-VALVES,Standard Selling,1035226.00,PCS,UGX,1,0,Source VAT: 186341.00; source inclusive: 1221566.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BATTERY-DIN-80,Standard Selling,1040000.00,PCS,UGX,1,0,Source VAT: 187200.00; source inclusive: 1227200.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BATTERY-N45,Standard Selling,581613.00,PCS,UGX,1,0,Source VAT: 104690.00; source inclusive: 686303.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-ELECTRONIC-CONTROL-UNIT-ECU,Standard Selling,6353434.00,PCS,UGX,1,0,Source VAT: 1143618.00; source inclusive: 7497052.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BODY-CONTROL-MODULE-BCM,Standard Selling,6353434.00,PCS,UGX,1,0,Source VAT: 1143618.00; source inclusive: 7497052.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULB-HEAD-LAMP,Standard Selling,369110.00,PCS,UGX,1,0,Source VAT: 66440.00; source inclusive: 435550.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BRAKE-BULB-DOUBLE-FILAMENT,Standard Selling,78194.00,PCS,UGX,1,0,Source VAT: 14075.00; source inclusive: 92268.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULB-SINGLE-FILAMENT,Standard Selling,132000.00,PCS,UGX,1,0,Source VAT: 23760.00; source inclusive: 155760.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULB-NUMBER-PLATE,Standard Selling,11914.00,PCS,UGX,1,0,Source VAT: 2145.00; source inclusive: 14059.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULB-INDICATOR-FRONT,Standard Selling,12265.00,PCS,UGX,1,0,Source VAT: 2208.00; source inclusive: 14472.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULB-INDICATOR-REAR,Standard Selling,12265.00,PCS,UGX,1,0,Source VAT: 2208.00; source inclusive: 14472.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULB-PARKING-FRONT,Standard Selling,308713.00,PCS,UGX,1,0,Source VAT: 55568.00; source inclusive: 364281.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HEAD-LAMP,Standard Selling,1021687.00,PCS,UGX,1,0,Source VAT: 183904.00; source inclusive: 1205591.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HIGH-TENSION-LEADS,Standard Selling,486740.00,PCS,UGX,1,0,Source VAT: 87613.00; source inclusive: 574353.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-IGNITION-CONTROL-UNITS,Standard Selling,6353434.00,PCS,UGX,1,0,Source VAT: 1143618.00; source inclusive: 7497052.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-IGNITION-SWITCH,Standard Selling,1958006.00,PCS,UGX,1,0,Source VAT: 352441.00; source inclusive: 2310447.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-INDICATOR-LIGHTS,Standard Selling,12265.00,PCS,UGX,1,0,Source VAT: 2208.00; source inclusive: 14472.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-PARKING-LIGHT,Standard Selling,286740.00,PCS,UGX,1,0,Source VAT: 51613.00; source inclusive: 338353.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-50-AMPS,Standard Selling,120000.00,PCS,UGX,1,0,Source VAT: 21600.00; source inclusive: 141600.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-10-AMPS,Standard Selling,76400.00,PCS,UGX,1,0,Source VAT: 13752.00; source inclusive: 90152.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-15-AMPS,Standard Selling,892350.00,PCS,UGX,1,0,Source VAT: 160623.00; source inclusive: 1052973.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-TAILS-LIGHTS-REAR-LIGHT,Standard Selling,1590581.00,PCS,UGX,1,0,Source VAT: 286305.00; source inclusive: 1876885.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-THERMOSTAT-HOUSING,Standard Selling,423060.00,PCS,UGX,1,0,Source VAT: 76151.00; source inclusive: 499211.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-HANDLE-OUTER,Standard Selling,251355.00,PCS,UGX,1,0,Source VAT: 45244.00; source inclusive: 296599.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-HANDLES,Standard Selling,251355.00,PCS,UGX,1,0,Source VAT: 45244.00; source inclusive: 296599.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-LOCKS,Standard Selling,559097.00,PCS,UGX,1,0,Source VAT: 100637.00; source inclusive: 659734.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-REAR-AND-FRONT-BUMPER,Standard Selling,4731355.00,PCS,UGX,1,0,Source VAT: 851644.00; source inclusive: 5582999.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-WINDING-MACHINE,Standard Selling,1656774.00,PCS,UGX,1,0,Source VAT: 298219.00; source inclusive: 1954994.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-FRONT-GRILL,Standard Selling,2712903.00,PCS,UGX,1,0,Source VAT: 488323.00; source inclusive: 3201226.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BONNET-CABLE,Standard Selling,248284.00,PCS,UGX,1,0,Source VAT: 44691.00; source inclusive: 292975.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BONNET-MOUNTING,Standard Selling,56903.00,PCS,UGX,1,0,Source VAT: 10243.00; source inclusive: 67146.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-REAR-LIGHTS-COMPLETE,Standard Selling,1590581.00,PCS,UGX,1,0,Source VAT: 286305.00; source inclusive: 1876885.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BONNET,Standard Selling,2097935.00,PCS,UGX,1,0,Source VAT: 377628.00; source inclusive: 2475564.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BONNET-LOCK,Standard Selling,441548.00,PCS,UGX,1,0,Source VAT: 79479.00; source inclusive: 521027.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-REAR-CABIN-DOOR-LOCKS,Standard Selling,491397.00,PCS,UGX,1,0,Source VAT: 88452.00; source inclusive: 579849.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-INDICATORS,Standard Selling,12265.00,PCS,UGX,1,0,Source VAT: 2208.00; source inclusive: 14472.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-PARKING-LIGHTS,Standard Selling,993290.00,PCS,UGX,1,0,Source VAT: 178792.00; source inclusive: 1172083.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULBS-12V-DOUBLE-FILAMENT,Standard Selling,78194.00,PCS,UGX,1,0,Source VAT: 14075.00; source inclusive: 92268.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULBS-12V-SINGLE-FILAMENT,Standard Selling,78194.00,PCS,UGX,1,0,Source VAT: 14075.00; source inclusive: 92268.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULBS-24V-DOUBLE-FILAMENT,Standard Selling,369110.00,PCS,UGX,1,0,Source VAT: 66440.00; source inclusive: 435550.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULBS-24V-SINGLE-FILAMENT,Standard Selling,369110.00,PCS,UGX,1,0,Source VAT: 66440.00; source inclusive: 435550.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BULBS-HALOGEN-FOR-HEADLAMPS,Standard Selling,308713.00,PCS,UGX,1,0,Source VAT: 55568.00; source inclusive: 364281.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DASHBOARD,Standard Selling,3490065.00,PCS,UGX,1,0,Source VAT: 628212.00; source inclusive: 4118276.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-FRONT,Standard Selling,1918452.00,PCS,UGX,1,0,Source VAT: 345321.00; source inclusive: 2263773.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-HIND-GATE,Standard Selling,248000.00,PCS,UGX,1,0,Source VAT: 44640.00; source inclusive: 292640.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-REAR,Standard Selling,2323010.00,PCS,UGX,1,0,Source VAT: 418142.00; source inclusive: 2741152.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-Z-LINK-2,Standard Selling,583613.00,PCS,UGX,1,0,Source VAT: 105050.00; source inclusive: 688663.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DRIVING-MIRROR,Standard Selling,695355.00,PCS,UGX,1,0,Source VAT: 125164.00; source inclusive: 820519.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-FLOOR-CARPETS,Standard Selling,189600.00,PCS,UGX,1,0,Source VAT: 34128.00; source inclusive: 223728.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-GRILL-RADIATOR,Standard Selling,2712903.00,PCS,UGX,1,0,Source VAT: 488323.00; source inclusive: 3201226.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HOOD-AND-TRUNK-RELEASE-CABLES,Standard Selling,248284.00,PCS,UGX,1,0,Source VAT: 44691.00; source inclusive: 292975.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HORN,Standard Selling,411355.00,PCS,UGX,1,0,Source VAT: 74044.00; source inclusive: 485399.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-MAD-FLAPS,Standard Selling,174323.00,PCS,UGX,1,0,Source VAT: 31378.00; source inclusive: 205701.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-NUTS,Standard Selling,46839.00,PCS,UGX,1,0,Source VAT: 8431.00; source inclusive: 55270.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-RADIO-CD-PLAYER,Standard Selling,2502065.00,PCS,UGX,1,0,Source VAT: 450372.00; source inclusive: 2952436.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-SIDE-MIRROR-ASSY,Standard Selling,3082697.00,PCS,UGX,1,0,Source VAT: 554886.00; source inclusive: 3637583.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-WASHERS,Standard Selling,186710.00,PCS,UGX,1,0,Source VAT: 33608.00; source inclusive: 220317.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-WHEEL-ALIGNMENT,Standard Selling,93500.00,PCS,UGX,1,0,Source VAT: 16830.00; source inclusive: 110330.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-WHEEL-BALANCING,Standard Selling,13200.00,PCS,UGX,1,0,Source VAT: 2376.00; source inclusive: 15576.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-SCREEN-WASHER-MOTOR,Standard Selling,1121161.00,PCS,UGX,1,0,Source VAT: 201809.00; source inclusive: 1322970.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-TOW-BARS,Standard Selling,746194.00,PCS,UGX,1,0,Source VAT: 134315.00; source inclusive: 880508.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-AERIAL-ASSEMBLY,Standard Selling,1024831.00,PCS,UGX,1,0,Source VAT: 184470.00; source inclusive: 1209300.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-CENTRAL-LOCKING-SWITCH,Standard Selling,746194.00,PCS,UGX,1,0,Source VAT: 134315.00; source inclusive: 880508.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DRIVERS-SEATS,Standard Selling,10277337.00,PCS,UGX,1,0,Source VAT: 1849921.00; source inclusive: 12127257.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-REAR-STEPS,Standard Selling,2013419.00,PCS,UGX,1,0,Source VAT: 362415.00; source inclusive: 2375835.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-RUBBER-MATS,Standard Selling,189000.00,PCS,UGX,1,0,Source VAT: 34020.00; source inclusive: 223020.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-WARNING-TRIANGLES,Standard Selling,175300.00,PCS,UGX,1,0,Source VAT: 31554.00; source inclusive: 206854.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-WASHER-JETS,Standard Selling,106710.00,PCS,UGX,1,0,Source VAT: 19208.00; source inclusive: 125917.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DOOR-GLASSES,Standard Selling,320129.00,PCS,UGX,1,0,Source VAT: 57623.00; source inclusive: 377752.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-REAR-VIEW-MIRRORS,Standard Selling,4466997.00,PCS,UGX,1,0,Source VAT: 804059.00; source inclusive: 5271056.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BUMPERS-COVER-FRONT-BUMPER,Standard Selling,2743742.00,PCS,UGX,1,0,Source VAT: 493874.00; source inclusive: 3237615.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-SIDE-STEPS,Standard Selling,2013419.00,PCS,UGX,1,0,Source VAT: 362415.00; source inclusive: 2375835.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-FOUR-WHEEL-DRIVE-LOCKS,Standard Selling,3249548.00,PCS,UGX,1,0,Source VAT: 584919.00; source inclusive: 3834467.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DUST-SEALS,Standard Selling,60976.00,PCS,UGX,1,0,Source VAT: 10976.00; source inclusive: 71952.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DRIVING-SHAFT-BOOT,Standard Selling,1054710.00,PCS,UGX,1,0,Source VAT: 189848.00; source inclusive: 1244557.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-TARPAULIN-COVER,Standard Selling,1445161.00,PCS,UGX,1,0,Source VAT: 260129.00; source inclusive: 1705290.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-TARPAULIN-ROPE,Standard Selling,262967.00,PCS,UGX,1,0,Source VAT: 47334.00; source inclusive: 310301.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-DIESEL-ENGINE-OIL,Standard Selling,81069.00,Litre,UGX,1,0,Source VAT: 14592.00; source inclusive: 95662.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-PETROL-ENGINE-OIL-15W40,Standard Selling,50016.00,Litre,UGX,1,0,Source VAT: 9003.00; source inclusive: 59018.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-BRAKE-FLUID,Standard Selling,33871.00,Litre,UGX,1,0,Source VAT: 6097.00; source inclusive: 39968.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-MANUAL-TRANSMISSION-OIL,Standard Selling,73531.00,Litre,UGX,1,0,Source VAT: 13236.00; source inclusive: 86766.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-GEAR-OIL,Standard Selling,128237.00,Litre,UGX,1,0,Source VAT: 23083.00; source inclusive: 151320.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-COOLANT,Standard Selling,88105.00,Litre,UGX,1,0,Source VAT: 15859.00; source inclusive: 103964.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-GREASE,Standard Selling,24800.00,Kg,UGX,1,0,Source VAT: 4464.00; source inclusive: 29264.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-HYDRAULIC-OIL,Standard Selling,63510.00,Litre,UGX,1,0,Source VAT: 11432.00; source inclusive: 74941.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-OIL-FILTER,Standard Selling,114525.00,PCS,UGX,1,0,Source VAT: 20614.00; source inclusive: 135139.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-FUEL-FILTER-2,Standard Selling,233548.00,PCS,UGX,1,0,Source VAT: 42039.00; source inclusive: 275587.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-FORD-VEHICLES-T6-AIR-FILTER,Standard Selling,262967.00,PCS,UGX,1,0,Source VAT: 47334.00; source inclusive: 310301.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-PAD-KIT-DISC-BRAKE-PADS-FRONT,Standard Selling,697166.00,PCS,UGX,1,0,Source VAT: 125490.00; source inclusive: 822656.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SHOE-SET-REAR-BRAKE-SHOES,Standard Selling,606081.00,PCS,UGX,1,0,Source VAT: 109094.00; source inclusive: 715175.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-BOOSTER-ASSY-MA-BRAKE-BOOSTER,Standard Selling,5223460.00,PCS,UGX,1,0,Source VAT: 940223.00; source inclusive: 6163683.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-ROTOR-DISC-BRAK-FRONT-ROTOR-DISCS,Standard Selling,1776554.00,Set,UGX,1,0,Source VAT: 319780.00; source inclusive: 2096333.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VANS-DISC-SKIMMING,Standard Selling,161290.00,Set,UGX,1,0,Source VAT: 29032.00; source inclusive: 190323.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-DRUM-4X4-AND-HI-BRAKE-DRUM,Standard Selling,2174176.00,PCS,UGX,1,0,Source VAT: 391352.00; source inclusive: 2565527.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VANS-DRUM-SKIMMING,Standard Selling,161290.00,Set,UGX,1,0,Source VAT: 29032.00; source inclusive: 190323.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-BOLT-PIN-CALIPPER-BOLTS,Standard Selling,189268.00,Set,UGX,1,0,Source VAT: 34068.00; source inclusive: 223337.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-CYL-ASSY-CLUTCH,Standard Selling,404082.00,PCS,UGX,1,0,Source VAT: 72735.00; source inclusive: 476817.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-CYL-ASSY-CLUTCH-2,Standard Selling,693682.00,PCS,UGX,1,0,Source VAT: 124863.00; source inclusive: 818545.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-CALIPER-ASSY-BR-BRAKE-CALIPER,Standard Selling,2478939.00,PCS,UGX,1,0,Source VAT: 446209.00; source inclusive: 2925148.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-CABLE-COMPL-P-HAND-BRAKE-CABLE-SHORT,Standard Selling,967567.00,PCS,UGX,1,0,Source VAT: 174162.00; source inclusive: 1141729.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-DVC-ASSY-PKB-C-HANDBRAKE-CABLE-LONG,Standard Selling,939826.00,PCS,UGX,1,0,Source VAT: 169169.00; source inclusive: 1108995.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-PACK-BRAKE-SHIMS,Standard Selling,145835.00,PCS,UGX,1,0,Source VAT: 26250.00; source inclusive: 172085.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SPACER-VACUUM-BOOST-BRAKE-SERVO-BOLT,Standard Selling,38424.00,PCS,UGX,1,0,Source VAT: 6916.00; source inclusive: 45341.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-BRAKE-PAD-PLATES,Standard Selling,701783.00,Set,UGX,1,0,Source VAT: 126321.00; source inclusive: 828104.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-ABS-SENSOR,Standard Selling,2895091.00,PCS,UGX,1,0,Source VAT: 521116.00; source inclusive: 3416207.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-BRAKE-MASTER-CYLINDER,Standard Selling,1446716.00,PCS,UGX,1,0,Source VAT: 260409.00; source inclusive: 1707125.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-DRIVE-SHAFT-BOOT,Standard Selling,575429.00,PCS,UGX,1,0,Source VAT: 103577.00; source inclusive: 679006.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SEAL-HUB-FRONT-FRONT-GREASE-SEALS,Standard Selling,145550.00,Set,UGX,1,0,Source VAT: 26199.00; source inclusive: 171748.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VANS-BEARING-ASSY-FR-WHEEL-BEARINGS-INNER,Standard Selling,699446.00,Set,UGX,1,0,Source VAT: 125900.00; source inclusive: 825347.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-BEARING-KLM3008-WHEEL-BEARINGS-OUTER,Standard Selling,988031.00,Set,UGX,1,0,Source VAT: 177846.00; source inclusive: 1165877.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SHAFT-ASSY-FRON-DRIVE-SHAFT,Standard Selling,7649291.00,Set,UGX,1,0,Source VAT: 1376872.00; source inclusive: 9026163.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-ORNAMENT-ROAD-C-HUB-CAP,Standard Selling,270274.00,PCS,UGX,1,0,Source VAT: 48649.00; source inclusive: 318924.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-LEVER-COMPLETE-ACCELERATOR-PEDAL,Standard Selling,2540443.00,PCS,UGX,1,0,Source VAT: 457280.00; source inclusive: 2997723.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-CYL-ASSY-RR-WHE-WHEEL-CYLINDER,Standard Selling,968153.00,Set,UGX,1,0,Source VAT: 174268.00; source inclusive: 1142421.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-NUT-WHEEL-LOCK-NUT,Standard Selling,124118.00,PCS,UGX,1,0,Source VAT: 22341.00; source inclusive: 146459.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-WASH-LOCK-WHEEL-WHEEL-HUB-WASHERS,Standard Selling,87057.00,PCS,UGX,1,0,Source VAT: 15670.00; source inclusive: 102727.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SCR-TRUSS-HD-WHEEL-HUB-SCREW,Standard Selling,22890.00,Set,UGX,1,0,Source VAT: 4120.00; source inclusive: 27010.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-COMP-BRG-NEEDLE-WHEEL-HUB-LOCK-NUT,Standard Selling,178870.00,PCS,UGX,1,0,Source VAT: 32197.00; source inclusive: 211066.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VANS-HUB-ASSY-AUTO-F-FREE-RUNNING-HUB,Standard Selling,4881409.00,Set,UGX,1,0,Source VAT: 878654.00; source inclusive: 5760063.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-BELT-ALTNTR,Standard Selling,355800.00,PCS,UGX,1,0,Source VAT: 64044.00; source inclusive: 419844.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-BELT-COMPRESSOR,Standard Selling,102840.00,PCS,UGX,1,0,Source VAT: 18511.00; source inclusive: 121352.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-BELT-POWER-STEE,Standard Selling,260259.00,PCS,UGX,1,0,Source VAT: 46847.00; source inclusive: 307106.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-SMAL,Standard Selling,129581.00,PCS,UGX,1,0,Source VAT: 23325.00; source inclusive: 152905.00; arithmetic delta: 1.00,docs/item details.csv
,ASM-NISSAN-VANS-GUIDE-CHAIN-TEN-GUIDE-CHAIN-TENSIONER-BIG,Standard Selling,379565.00,PCS,UGX,1,0,Source VAT: 68322.00; source inclusive: 447887.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-CHAIN-TIMING-CA-TIMING-CHAIN-LOOSE-END,Standard Selling,623381.00,PCS,UGX,1,0,Source VAT: 112208.00; source inclusive: 735589.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-CHAIN-TIMING-CA-TIMING-CHAIN-TENSION-END,Standard Selling,473963.00,PCS,UGX,1,0,Source VAT: 85313.00; source inclusive: 559277.00; arithmetic delta: -1.00,docs/item details.csv
,ASM-NISSAN-VANS-TENSION-CHAIN,Standard Selling,362812.00,PCS,UGX,1,0,Source VAT: 65306.00; source inclusive: 428118.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-FRONT,Standard Selling,108552.00,PCS,UGX,1,0,Source VAT: 19539.00; source inclusive: 128091.00; arithmetic delta: 0.00,docs/item details.csv
,ASM-NISSAN-VANS-SEAL-OIL-CRANKS-CRANKSHAFT-OIL-SEAL-REAR,Standard Selling,187398.00,PCS,UGX,1,0,Source VAT: 33732.00; source inclusive: 221129.00; arithmetic delta: 1.00,docs/item details.csv
