name,item_code,item_name,item_group,stock_uom,description,is_stock_item,is_sales_item,is_purchase_item,disabled
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SHOCK-ABSORBERS-REAR,Nissan Patrol Y61 – ZD30 engine - Shock Absorbers - Rear,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STABILIZER-BAR-U-BUSHES,"Nissan Patrol Y61 – ZD30 engine - Stabilizer Bar ""U"" bushes",Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STABILIZER-BAR-LINK-RHS,Nissan Patrol Y61 – ZD30 engine - Stabilizer bar Link RHS,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STABILIZER-BAR-LINK-LHS,Nissan Patrol Y61 – ZD30 engine - Stabilizer bar link LHS,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-KING-PIN-SET,Nissan Patrol Y61 – ZD30 engine - king pin - set,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DRAG-LINK-ARM,Nissan Patrol Y61 – ZD30 engine - Drag link arm,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PINION,Nissan Patrol Y61 – ZD30 engine - Pinion,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PITMAN-ARM,Nissan Patrol Y61 – ZD30 engine - Pitman arm,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-POWER-STEERING-ASSEMBLY,Nissan Patrol Y61 – ZD30 engine - Power steering assembly,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPINDLE,Nissan Patrol Y61 – ZD30 engine - Spindle,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BUMPING-STOPPER,Nissan Patrol Y61 – ZD30 engine - Bumping stopper,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-ARM,Nissan Patrol Y61 – ZD30 engine - Steering arm,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-BOX,Nissan Patrol Y61 – ZD30 engine - Steering box,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-COLUMN-ASSEMBLY,Nissan Patrol Y61 – ZD30 engine - Steering column assembly,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-DAMPER,Nissan Patrol Y61 – ZD30 engine - Steering damper,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-SHAFT,Nissan Patrol Y61 – ZD30 engine - Steering shaft,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-WHEEL,Nissan Patrol Y61 – ZD30 engine - Steering wheel,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STEERING-PUMP-BELT,Nissan Patrol Y61 – ZD30 engine - Steering Pump belt,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STUB-AXLE,Nissan Patrol Y61 – ZD30 engine - Stub axle,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TRACK-ROD,Nissan Patrol Y61 – ZD30 engine - Track rod,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-UNIVERSAL-JOINT,Nissan Patrol Y61 – ZD30 engine - Universal joint,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-BODY-SHIMS,Nissan Patrol Y61 – ZD30 engine - Body Shims,Suspension & Steering System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Suspension & Steering System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PLATE,Nissan Patrol Y61 – ZD30 engine - Clutch plate,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PRESSURE-PLATE,Nissan Patrol Y61 – ZD30 engine - Clutch pressure plate,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RELEASE-BEARING,Nissan Patrol Y61 – ZD30 engine - Release bearing,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DUST-SEALS,Nissan Patrol Y61 – ZD30 engine - Dust seals,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PEDAL,Nissan Patrol Y61 – ZD30 engine - Clutch Pedal,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-CYLINDER-ASSEMBLY,Nissan Patrol Y61 – ZD30 engine - Clutch cylinder assembly,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-CLUTCH-PEDAL-2,Nissan Patrol Y61 – ZD30 engine - Clutch pedal,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-BOLTS,Nissan Patrol Y61 – ZD30 engine - Differential bolts,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-CASE-HOUSING,Nissan Patrol Y61 – ZD30 engine - Differential case/housing,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-SEAL,Nissan Patrol Y61 – ZD30 engine - Differential seal,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-DIFFERENTIAL-UNIT-COMPLETE,Nissan Patrol Y61 – ZD30 engine - Differential unit complete,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FLYWHEEL,Nissan Patrol Y61 – ZD30 engine - Flywheel,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEARBOX-OIL-SEAL,Nissan Patrol Y61 – ZD30 engine - Gearbox oil seal,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEAR-RING,Nissan Patrol Y61 – ZD30 engine - Gear ring,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEAR-BOX-ASSEMBLY-COMPLETE,Nissan Patrol Y61 – ZD30 engine - Gear box Assembly /Complete,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-GEARBOX-MOUNTING,Nissan Patrol Y61 – ZD30 engine - Gearbox mounting,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-MASTER-CYLINDER,Nissan Patrol Y61 – ZD30 engine - Master cylinder,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-PROPELLER-SHAFT-COMPLETE,Nissan Patrol Y61 – ZD30 engine - Propeller shaft complete,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STOPPER-RUBBERS,Nissan Patrol Y61 – ZD30 engine - Stopper rubbers,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TRANSFER-CASE,Nissan Patrol Y61 – ZD30 engine - Transfer case,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TRANSFER-GEARBOX-MOUNTING,Nissan Patrol Y61 – ZD30 engine - Transfer gearbox mounting,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RETURN-SPRING,Nissan Patrol Y61 – ZD30 engine - Return Spring,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-FLYWHEEL-ASSEMBLY,Nissan Patrol Y61 – ZD30 engine - Flywheel assembly,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-STUD,Nissan Patrol Y61 – ZD30 engine - Stud,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPOT-NUTS,Nissan Patrol Y61 – ZD30 engine - Spot nuts,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-SPARE-TYRE-WINCH,Nissan Patrol Y61 – ZD30 engine - Spare Tyre Winch,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-RIM,Nissan Patrol Y61 – ZD30 engine - Rim,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WHEEL-HUB-BEARING-INNER,Nissan Patrol Y61 – ZD30 engine - Wheel hub bearing Inner,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WHEEL-HUB-BEARING-OUTER,Nissan Patrol Y61 – ZD30 engine - Wheel hub bearing outer,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-TYRE-PUNCTURE-REPAIR,Nissan Patrol Y61 – ZD30 engine - Tyre Puncture Repair,Transmission System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Transmission System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-COMPRESSOR-PUMP,Nissan Patrol Y61 – ZD30 engine - A/C Compressor pump,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-CONDENSER,Nissan Patrol Y61 – ZD30 engine - A/C Condenser,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-EXPANSION-VALVE,Nissan Patrol Y61 – ZD30 engine - A/C Expansion valve,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-HOSE,Nissan Patrol Y61 – ZD30 engine - A/C Hose,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-BELT,Nissan Patrol Y61 – ZD30 engine - A/C belt,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-EVAPORATORS,Nissan Patrol Y61 – ZD30 engine - A/C evaporators,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-RELAYS,Nissan Patrol Y61 – ZD30 engine - A/C relays,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-REFILLING,Nissan Patrol Y61 – ZD30 engine - A/C Refilling,Air Conditioning System,Gram,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Gramm,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-REGULATOR-SWITCH,Nissan Patrol Y61 – ZD30 engine - A/C Regulator switch,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-RELAY,Nissan Patrol Y61 – ZD30 engine - A/C Relay,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-SCHRADER-VALVE,Nissan Patrol Y61 – ZD30 engine - A/C Schrader valve,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-A-C-VALVE,Nissan Patrol Y61 – ZD30 engine - A/C Valve,Air Conditioning System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Air Conditioning System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WASHER-HOSE,Nissan Patrol Y61 – ZD30 engine - Washer hose,Wiper System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Wiper System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-BLADE-LHS,Nissan Patrol Y61 – ZD30 engine - Wiper blade LHS,Wiper System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Wiper System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-BLADE-RHS,Nissan Patrol Y61 – ZD30 engine - Wiper blade RHS,Wiper System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Wiper System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-MOTOR,Nissan Patrol Y61 – ZD30 engine - Wiper motor,Wiper System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Wiper System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-ARM-LHS-AND-RHS,Nissan Patrol Y61 – ZD30 engine - Wiper arm ( LHS& RHS),Wiper System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Wiper System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-WIPER-NOZZLE,Nissan Patrol Y61 – ZD30 engine - Wiper nozzle,Wiper System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Wiper System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-HEAD-LAMP-BULBS,Nissan Patrol Y61 – ZD30 engine - Head lamp Bulbs,Electrical System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Electrical System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
,ASM-NISSAN-PATROL-Y61-ZD30-ENGINE-HEAD-LAMP-ASSY-RIGHT-AND-LEFT,Nissan Patrol Y61 – ZD30 engine - Head lamp Assy ( Right and Left),Electrical System,PCS,Vehicle applicability: Nissan Patrol Y61 – ZD30 engine; System category: Electrical System; Source item group: Auto Parts; Source unit: Pc,1,1,1,0
